wavenumber,Intensity_corr
410.7434658260538,158.11441000000002
412.4217936572749,151.03132
414.09988948533805,144.82934
415.7777533583427,138.92722
417.4553853243841,132.98459
419.1327854315358,128.07363999999998
420.8099537278669,124.93698
422.4868902614207,121.42862
424.16359508023595,118.70233
425.8400682323341,115.35588
427.51630976573233,113.27099
429.1923197284131,111.33933
430.86809816837626,108.02652
432.54364513357814,106.40964
434.21896067198827,104.56216
435.8940448315413,102.28527
437.56889766017207,100.75251
439.2435192057936,99.17092699999999
440.9179095163189,97.01851
442.59206863962646,96.186505
444.2659966236032,94.728729
445.9396935161059,93.012559
447.6131593649955,91.728531
449.2863942181027,91.008019
450.9593981232539,89.53023800000001
452.6321711282623,88.54083399999999
454.3047132809239,87.297971
455.977024629026,86.495826
457.64910522033426,85.89932300000001
459.32095510261854,85.063046
460.9925743236142,84.26619099999999
462.6639629310607,83.12466
464.33512097267175,82.026617
466.00604849615644,81.32831900000001
467.67674554920677,80.970737
469.3472121795059,80.039295
471.0174484347154,79.230248
472.68745436249236,78.833661
474.3572300104767,78.25196700000001
476.0267754262953,77.625091
477.69667695896857,77.082156
479.36576197245023,76.649585
481.03461689659457,76.230118
482.70324177895895,75.699766
484.37163666711393,75.128218
486.03980160860823,74.813292
487.7077366509776,74.48535
489.3754418417405,73.612886
491.0429172284066,73.556028
492.7101628584771,73.299306
494.37717877942686,72.978782
496.0439650387311,72.609617
497.710521683843,72.081732
499.37684876221607,71.693628
501.0429463212689,70.760795
502.70881440842453,70.522482
504.37445307108425,70.61908199999999
506.03986235664945,70.581918
507.7050423124866,70.199297
509.36999298596686,69.983215
511.03471442443936,69.73840799999999
512.6992066752491,69.464401
514.363469785715,69.614069
516.0275038031602,69.045603
517.6913087748735,69.58064
519.354884748152,69.090485
521.0182317702582,68.977317
522.6813498884677,68.901444
524.344239150017,69.032105
526.006899602147,69.002955
527.6693312920811,69.164677
529.3315342670213,69.310503
530.9935085741737,69.22716
532.6552542607096,69.64352
534.3167713738137,69.89529
535.9780599606271,69.94380100000001
537.6391200683081,70.21777900000001
539.2999517439762,70.466797
540.9605550347638,70.542567
542.6209299877602,70.604709
544.2810766500714,70.393269
545.9409950687696,69.970482
547.6006852909218,69.692517
549.2601473635825,69.009254
550.9193813337974,68.46
552.5783872485863,68.12457
554.2371651549687,67.662815
555.8957150999383,67.428509
557.5540371304975,67.000349
559.2121312936139,66.55722
560.8699976362551,66.391197
562.5276362053672,66.165762
564.1850470478873,66.016535
565.8422302107398,65.91198800000001
567.4991857408402,65.636318
569.1559136850868,65.533221
570.8124140903561,65.540045
572.4686870035379,65.125035
574.1247324714737,65.121437
575.7805505410274,65.128603
577.436141259019,65.002403
579.0915046722818,65.002414
580.7466408276141,65.137302
582.4015497718233,64.973014
584.0562315516775,64.765004
585.7106862139577,65.014676
587.3649138054193,64.775231
589.0189143728086,64.825518
590.672687962846,64.569347
592.326234622265,64.29374200000001
593.97955439776,64.49978
595.6326473360342,64.578412
597.2855134837602,64.33004
598.9381528876065,64.433121
600.5905655942283,64.495441
602.2427516502682,64.50905399999999
603.8947111023599,66.079762
605.5464439971066,70.795538
607.1979503811291,80.616709
608.8492303010004,70.729911
610.500283803315,65.423725
612.1511109346244,64.350499
613.8017117414885,64.312133
615.4520862704455,64.466526
617.1022345680252,64.332318
618.7521566807311,64.291668
620.4018526550798,64.419719
622.0513225375446,64.44255
623.7005663746161,64.229501
625.3495842127458,64.214559
626.9983760983896,64.19041
628.6469420779816,64.125405
630.295282197952,64.247345
631.9433965047086,64.34
633.5912850446513,64.58722399999999
635.238947864175,64.594933
636.8863850096402,64.550629
638.5335965274162,64.527756
640.1805824638503,64.42967800000001
641.8273428652772,64.412032
643.4738777780225,64.456887
645.120187248399,64.582003
646.7662713226978,64.690343
648.4121300472101,64.917658
650.0577634682052,65.04336500000001
651.7031716319439,65.10005600000001
653.3483545846739,65.415743
654.9933123726343,65.46843799999999
656.6380450420337,65.345485
658.2825526390982,65.580881
659.9268352100105,65.669132
661.5708928009618,65.834518
663.2147254581221,65.608373
664.858333227652,65.765769
666.5017161556998,65.726618
668.1448742883872,65.715304
669.7883847076644,65.625032
671.4310933090845,65.816575
673.0735772534887,65.776769
674.715836586964,65.647229
676.3578713555804,65.623884
677.9996816053991,65.58
679.6412673824599,65.564705
681.282628732802,65.408523
682.9237657024391,65.39694
684.5646783373805,65.50205
686.2053666836223,65.32777200000001
687.8458307871477,65.618998
689.4860706939226,65.520581
691.1260864499083,65.539568
692.7658781010447,65.299329
694.4054456932718,65.63092400000001
696.0447892724987,66.050498
697.6839088846439,66.08
699.3228045755907,66.31408
700.9614763912267,66.401939
702.5999243774227,66.436083
704.2381485800357,66.457082
705.876149044906,66.636142
707.513925817865,66.785292
709.1514789447353,66.68875299999999
710.7888084713225,67.08037900000001
712.4259144434229,67.446764
714.062796906812,67.7718
715.6994559072688,68.104334
717.335891490538,68.505234
718.9721037023775,68.763644
720.6080925885057,69.108389
722.2438581946542,69.484785
723.8794005665159,70.260403
725.5147197498006,71.080997
727.1498157901792,72.177961
728.7846887333227,72.986509
730.4193386248933,74.24866200000001
732.0537655105315,75.631246
733.6879694358652,77.283255
735.3219504465216,79.683743
736.9557085881066,82.47251899999999
738.589243906209,85.65299499999999
740.2225564464215,90.10937299999999
741.8556462543023,95.08253199999999
743.4885133754138,99.816212
745.1211578553014,105.00286
746.7535797395013,110.21888999999999
748.3857790735243,115.02305
750.0177559028892,119.12326999999999
751.6495102730808,121.95404
753.281042229592,123.44637
754.9123518178812,123.00071
756.5434390834199,121.02251
758.174304071645,117.97351
759.8049468279929,113.40388999999999
761.4353673978791,108.50272999999999
763.0655658267269,103.83149999999999
764.6955421599126,99.24416300000001
766.3252964428382,95.578883
767.9548287208622,91.94804500000001
769.5841390393523,88.76251599999999
771.2132274436452,85.367454
772.8420939790868,83.343586
774.4707386909965,80.784025
776.0991616246769,78.283409
777.7273628254344,77.031561
779.3553423385454,75.631101
780.9831002092903,74.559544
782.6106364829197,73.48689900000001
784.2379512046967,72.643963
785.8650444198413,71.702331
787.4919161735905,71.524908
789.1185665111472,70.651319
790.7449954777093,70.302668
792.3712031184665,70.156605
793.9971894785954,69.972059
795.6229546032552,69.30876500000001
797.2484985375961,69.527366
798.8738213267517,69.435383
800.4989230158506,68.47
802.1238036500042,68.48135599999999
803.7484632743199,68.854905
805.3729019338743,68.56
806.997119673753,68.56
808.6211165390152,68.128405
810.2448925747119,68.275036
811.8684478258851,68.768124
813.4917823375554,68.43079
815.1148961547516,68.139277
816.7377893224595,68.230618
818.3604618856779,68.321915
819.9829138893838,68.24913
821.6051453785456,68.018248
823.2271563981143,67.963735
824.8489469930322,68.15009500000001
826.4705172082244,68.60634
828.0918670886114,68.335049
829.7129966790967,68.20359499999999
831.3339060245792,68.38651899999999
832.9545951699275,68.61576
834.575064160019,68.468833
836.195313039705,68.255054
837.8153418538321,68.52752000000001
839.4351506472303,68.96356399999999
841.0547394647203,68.82917900000001
842.67410835111,68.913176
844.2932573511902,69.072326
845.9121865097511,69.001977
847.5308958715532,69.052229
849.1493854813651,69.46037
850.7676553839257,69.688822
852.3857056239731,69.753884
854.0035362462287,69.609872
855.6211472954051,69.733598
857.2385388161928,69.94988599999999
858.8562788414393,70.079967
860.4732313624445,70.207611
862.0899644890944,70.253844
863.7064782660497,70.522437
865.3227727379448,70.78929600000001
866.9388479494054,70.87341
868.5547039450399,71.177622
870.1703407694569,71.525671
871.7857584672386,71.65777
873.4009570829675,71.865489
875.0159366612041,72.245021
876.6306972465007,72.592549
878.2452388834006,73.01399099999999
879.8595616164298,73.432015
881.4736654901099,73.957828
883.0875505489366,74.593562
884.7012168374099,74.86
886.3146644000038,75.328737
887.9278932811923,76.29640599999999
889.5409035254232,77.026032
891.153695177149,77.915954
892.7662682807958,79.249515
894.3786228807899,80.728886
895.9907590215315,82.94984099999999
897.6026767474211,86.20306599999999
899.2143761028414,90.423936
900.8258571321666,95.569833
902.4371198797492,101.71191999999999
904.0481643899462,109.08882
905.6589907070886,118.88683999999999
907.2695988754983,131.92929
908.879988939489,149.28777
910.4901609433654,173.71883999999997
912.1001149314063,213.39083
913.7098509478907,288.21479999999997
915.3193690370886,422.27449
916.9286692432398,630.46638
918.5377516105972,892.67448
920.1466161833745,1151.8018
921.7552630057984,1353.4078
923.3636921220697,1459.2434
924.9719035763806,1458.3679000000002
926.5798974129099,1336.2955
928.1876736758283,1126.2789
929.7952324092843,882.2908900000001
931.402573657431,660.1760099999999
933.0096974643956,478.13065
934.6166038743005,345.04934000000003
936.2232929312512,252.88345
937.8297646793487,193.16010999999997
939.4360191626681,154.44196
941.0420564252971,130.49046
942.6478765112806,113.99599
944.2534794646763,105.29012
945.8588653295154,98.37538500000001
947.4640341498343,94.081646
949.068985969634,90.954275
950.6737208329159,88.46767
952.2782387836725,86.67988
953.8825398658834,84.935204
955.4866241235109,84.38978900000001
957.0904916005085,83.123462
958.6941423408166,82.15849899999999
960.2975763883672,81.388783
961.9007937870837,80.9414
963.5037945808587,80.392423
965.1065788135937,79.91756099999999
966.7091465291729,79.364053
968.3114977714633,79.120873
969.9136325843272,78.827973
971.5155510116053,78.94903500000001
973.1172530971386,78.513988
974.7187388847462,78.37537900000001
976.3200084182384,78.51884100000001
977.9210617414216,78.12313
979.5218988980755,78.27116600000001
981.1225199319804,78.347833
982.7229248868946,78.091095
984.3231138065767,78.597968
985.9230867347632,78.184227
987.5228437151821,77.7274
989.1223847915574,78.042721
990.7217100075823,78.137482
992.3208194069587,78.217293
993.9197130333583,78.152775
995.5183909304659,78.025901
997.1168531419227,78.380584
998.7150997113874,78.61695
1000.313130682484,78.63937700000001
1001.9109460988451,78.84506900000001
1003.5085460040729,79.193594
1005.1059304417697,79.192363
1006.7030994555205,79.49223
1008.3000530889059,79.866001
1009.8967913854847,80.461263
1011.4933143888114,80.53800100000001
1013.0896221424192,81.22011900000001
1014.6857146898451,80.970777
1016.2815920746002,81.885522
1017.8772543401959,82.872153
1019.4727015301174,83.45364799999999
1021.0679336878497,83.728781
1022.6629508568652,84.979777
1024.257753080614,86.314216
1025.8523404025514,87.21869500000001
1027.446712866106,88.173902
1029.0408705147022,89.360957
1030.6348133917513,90.60218300000001
1032.2285415406566,92.700536
1033.8220550047986,94.385807
1035.4153538275589,95.809749
1037.0084380522965,97.813466
1038.6013077223754,99.20650400000001
1040.1939628811203,100.70222
1041.7864035718733,101.90682000000001
1043.378629837946,102.13614
1044.9712008742724,103.14394
1046.5629983456197,102.31117
1048.1545815221828,101.48338
1049.7459504472386,100.6516
1051.3371051640427,99.343998
1052.9280457158502,97.684345
1054.5187721458863,95.719063
1056.1092844973844,94.49381799999999
1057.6995828135566,93.18070900000001
1059.2896671375975,91.422033
1060.8795375127017,90.285795
1062.469193982042,88.86609
1064.0586365887962,87.845231
1065.6478653761062,86.89991500000001
1067.2368803871234,86.133683
1068.8256816649734,85.27126200000001
1070.4142692527855,84.905823
1072.0026431936544,84.243904
1073.5908035306884,83.667794
1075.1787503069645,82.87009400000001
1076.766483565565,82.366055
1078.3540033495456,81.93408299999999
1079.9413097019576,81.395392
1081.5284026658398,81.02262999999999
1083.115282284222,80.85338399999999
1084.7019486001163,80.48202500000001
1086.2884016565313,80.07058699999999
1087.8746414964487,79.567385
1089.460668162864,79.24640099999999
1091.0464816987417,78.634214
1092.6320821470335,78.523021
1094.2174695506915,78.23208
1095.8026439526498,78.005799
1097.3876053958343,77.802143
1098.9723539231445,77.41626500000001
1100.5568895774975,77.481558
1102.1412124017716,77.244326
1103.725322438849,77.162178
1105.3092197315902,76.611344
1106.8929043228518,76.38434699999999
1108.4763762554771,76.331495
1110.0596355722962,76.197518
1111.642682316131,76.184072
1113.2255165297859,75.57466099999999
1114.8081382560604,75.680048
1116.390547537742,75.863236
1117.9727444175953,75.515812
1119.5547289383949,75.269195
1121.1365011428798,75.095615
1122.7180610737935,74.781903
1124.2994087738712,74.88083400000001
1125.880544285817,74.829701
1127.4614676523445,74.81666799999999
1129.0421789161408,74.597107
1130.6226781198932,74.56301400000001
1132.2029653062668,74.006374
1133.7830405179277,73.77285499999999
1135.3629037975152,74.081158
1136.942555187673,73.896374
1138.5219947310188,73.45296
1140.1012224701751,73.606473
1141.6802384477294,73.628381
1143.2590427062905,73.316757
1144.83763528842,73.235975
1146.4160162366968,73.135318
1147.9941855936736,72.873288
1149.5721434018942,72.960022
1151.1498897038946,72.843902
1152.7274245421922,72.363484
1154.3047479593013,72.719527
1155.8818599977224,72.565308
1157.458760699939,72.676501
1159.0354501084255,72.278256
1160.6119282656568,72.420964
1162.188195214073,72.640393
1163.7642509961313,72.172488
1165.34009565425,72.073809
1166.9157292308564,72.339609
1168.491151768351,72.18493000000001
1170.066363309144,72.121971
1171.6413638956012,72.264735
1173.2161535701152,72.267603
1174.7907323750394,72.22689199999999
1176.365100352731,72.377407
1177.9392575455172,72.164623
1179.5132039957432,72.259652
1181.086939745714,72.258475
1182.660464837744,72.196583
1184.2337793141216,72.437267
1185.806883217135,72.388431
1187.3797765890506,72.511439
1188.952459472135,72.342101
1190.5249319086372,72.021088
1192.0971939407893,71.923363
1193.669245610823,72.185901
1195.2410869609528,72.300023
1196.812718033389,72.149912
1198.3841388703113,72.340651
1199.9553495139126,72.369554
1201.5263500063595,72.66892200000001
1203.0971403898102,72.591205
1204.6677207064142,72.564345
1206.238090998308,72.596492
1207.8082513076104,72.61031
1209.3782016764494,72.898241
1210.9479421469139,72.785081
1212.5174727611052,72.567688
1214.086793561095,72.971363
1215.655904588963,72.946848
1217.2248058867551,72.963778
1218.793497496525,73.054481
1220.361979460305,73.187581
1221.9302518201234,73.337123
1223.4983146179904,73.282578
1225.066167895904,73.323767
1226.633811695862,73.85021499999999
1228.2017965795524,73.77193
1229.7690214759698,73.910838
1231.3360370203507,74.246362
1232.902843254632,74.71622099999999
1234.4694402207595,74.592174
1236.0358279606392,74.48715
1237.6020065162,74.98513799999999
1239.1679759293306,75.057552
1240.733736241925,75.197987
1242.2992874958636,75.625657
1243.8646297330097,75.519533
1245.4297629952218,75.664113
1246.9946873243418,76.154014
1248.5594027622071,76.624542
1250.1239093506413,76.769627
1251.6882071314474,76.78
1253.2522961464363,77.48218200000001
1254.8161764373888,77.65997999999999
1256.3798480460857,78.152415
1257.9433110142909,77.94154499999999
1259.5065653837673,78.519498
1261.0696111962525,79.045517
1262.6324484934798,79.347176
1264.195077317178,79.74148699999999
1265.7574977090494,79.948435
1267.3197097107973,80.392461
1268.8817133641112,80.74459300000001
1270.4435087106722,81.42290799999999
1272.0050957921394,81.890063
1273.5664746501727,82.35884200000001
1275.1276453264138,82.954466
1276.6886078625005,83.969722
1278.249362300049,84.206113
1279.8099086806749,84.85781800000001
1281.370247045977,85.52279899999999
1282.9303774375412,86.18002200000001
1284.4902998969485,86.86754
1286.0500144657676,87.295947
1287.6095211855447,88.357559
1289.1688200978354,89.11161
1290.7279112441645,89.656957
1292.2867946660613,90.373664
1293.8454704050337,91.18661200000001
1295.40393850258,91.899414
1296.9621990001954,93.47743700000001
1298.5202519393479,94.065513
1300.0780973615151,94.997333
1301.6357353081482,96.082188
1303.19316582069,97.70473700000001
1304.750388940578,98.298773
1306.3074047092337,99.487487
1307.8642131680688,100.39867
1309.4208143584872,101.51486999999999
1310.977208321875,102.90501
1312.5333950996096,104.57718000000001
1314.089374733064,105.03192999999999
1315.64514726359,106.98356
1317.200712732539,107.41849
1318.7560711812405,109.54491
1320.311222651016,110.81499
1321.8661671831906,112.78466
1323.420904819051,113.40261000000001
1324.9754355998964,115.16642
1326.529759567009,118.11049000000001
1328.0838767616492,119.31165999999999
1329.6377872250775,121.60433
1331.1914909985455,123.91866
1332.7449881232874,125.74069
1334.2982786405207,128.05647000000002
1335.8513625914707,130.57987
1337.4042400173328,133.12702
1338.9569109593024,136.37447
1340.5093754585575,139.28099
1342.061633556272,141.43264
1343.6136852936017,145.32644
1345.1655307116991,147.73573
1346.7171698516943,149.80383
1348.2686027547218,154.78191
1349.81982946189,158.25736999999998
1351.3708500143082,162.29981
1352.9216644530673,168.86704
1354.472272819254,174.44325
1356.0226751539337,181.26628
1357.5728714981763,189.66739
1359.1228618930204,199.58798
1360.67264637951,211.90756000000002
1362.22222499868,226.85831
1363.7715977915348,245.37006000000002
1365.3207647990876,268.96776
1366.8697260623342,300.43531
1368.4184816222617,338.5557
1369.967031519836,388.40441
1371.5153757960309,448.84964999999994
1373.0635144917815,524.96356
1374.6114476480493,600.00943
1376.1591753057473,668.22634
1377.7066975058026,714.99268
1379.2540142891237,738.05155
1380.801125696607,732.27496
1382.3480317691353,700.48796
1383.8947325475965,646.82967
1385.4412280728386,585.5782899999999
1386.987518385732,527.25244
1388.5336035271075,471.52063000000004
1390.0794835378051,429.01629
1391.6251584586425,394.8872
1393.1706283304336,367.56843999999995
1394.7158931939748,348.14536
1396.2609530900581,334.51768
1397.805808059458,323.1129
1399.3504581429452,316.15642
1400.894903381281,312.41623
1402.439143815201,309.94804
1403.9831794854501,309.28381
1405.527010432746,309.26799
1407.070636697803,309.25037
1408.6146004074806,311.16914
1410.1578173583011,313.93544
1411.7008297489772,315.48814999999996
1413.24363762017,316.76895
1414.7862410125506,318.28769
1416.328639966759,320.0982
1417.8708345234397,321.25955
1419.4128247232118,322.14527999999996
1420.9546106066975,320.72896000000003
1422.4961922145026,320.48
1424.0375695872242,320.44921999999997
1425.578742765437,319.75877
1427.1197117897254,319.07465
1428.6604767006468,319.72495
1430.2010375387506,320.64441
1431.7413943445815,322.22845
1433.2815471586714,323.50503000000003
1434.8214960215391,325.2537
1436.361240973686,327.77634
1437.9007820556224,330.87786
1439.4401193078277,335.86625
1440.9792527707864,340.85188999999997
1442.518182484952,344.83997000000005
1444.0569084907913,349.40707000000003
1445.595430828745,353.54684999999995
1447.13374953925,356.64685
1448.6718646627203,359.46678999999995
1450.2097762395797,360.49354
1451.7474843102211,360.17955
1453.2849889150418,359.43441
1454.8222900944222,355.58589
1456.3593878887289,350.32009
1457.8962823383204,345.39471
1459.4329734835464,338.02146999999997
1460.9694613647523,329.74117
1462.5057460222486,321.15326
1464.0418274963677,312.66216000000003
1465.577705827407,302.37712
1467.1133810556644,292.6499
1468.64885322142,283.33467
1470.1841223649587,273.13545
1471.7191885265302,264.74774
1473.254051746393,257.41665
1474.7887120647886,249.40017
1476.3231695219536,242.73181
1477.857424158095,236.65449
1479.3914760134405,231.0237
1480.925325128171,225.19355
1482.458971542493,219.19583999999998
1483.9924152965696,215.88604999999998
1485.525656430577,211.27743999999998
1487.05869498467,207.05727
1488.591530998994,203.74546999999998
1490.1241645136863,200.71841
1491.6565955688711,197.47708
1493.1888242046598,194.16257000000002
1494.7208504611588,191.39311
1496.2526743784663,189.48254
1497.7842959966545,187.05676
1499.3157153558043,184.87801
1500.8469324959747,182.80012
1502.3779474572161,181.18161
1503.9087602795614,178.8305
1505.4393710030572,178.89328
1506.9697796677058,176.76598
1508.4999863135274,174.95284
1510.0299909805117,173.54088
1511.559793708657,171.49945
1513.089394537927,171.47847000000002
1514.6187935082987,169.61645000000001
1516.147990659718,168.27366999999998
1517.6769860321447,167.00503
1519.2057796654944,165.94105
1520.7343715997094,164.50224999999998
1522.2627618746926,163.65008
1523.7909505303555,160.90466
1525.3189376065795,160.5326
1526.8467231432546,159.18049000000002
1528.3743071802533,158.55809
1529.9016897574268,156.49359
1531.4288709146385,155.55815
1532.9558506917226,154.1574
1534.4826291285083,152.76957000000002
1536.0092062648114,151.48946
1537.5355821404482,149.77904
1539.0617567952095,148.19699
1540.5877302688891,147.6782
1542.1135026012605,146.95314
1543.6390738320918,145.16003
1545.1644440011344,144.03277
1546.6896131481394,142.86701
1548.2145813128407,140.84917
1549.7393485349635,139.04396
1551.2639148542155,138.13261
1552.7882803103091,137.69761
1554.3124449429345,136.67067
1555.8364087917778,135.06248
1557.3601718964994,133.81188
1558.8837342967768,132.33626
1560.4070960322522,130.76459
1561.930257142569,129.8466
1563.4532176673565,128.21245000000002
1564.9759776462363,126.71876
1566.4985371188202,125.05305
1568.0208961246994,123.3686
1569.5430547034732,122.16491
1571.0650128947148,120.84998
1572.586770737989,119.44299000000001
1574.1083282728605,118.31243
1575.6296855388725,116.95712999999999
1577.150842575559,115.84895
1578.6717994224502,114.31036
1580.1925561190633,112.81040999999999
1581.713112704902,111.95585999999999
1583.2334692194618,111.13208
1584.7536257022248,110.26077
1586.274116037586,109.01980999999999
1587.7938725049464,107.7106
1589.313429058918,106.75915
1590.8327857389438,105.48082000000001
1592.3519425844634,104.50654
1593.8708996348846,103.77475
1595.389656929634,102.90397999999999
1596.9082145081068,102.25083000000001
1598.42657240969,101.28882
1599.9447306737748,100.73040999999999
1601.4626893397221,99.657302
1602.980448446897,98.34277
1604.498008034648,97.87188
1606.015368142322,96.936597
1607.5325288092326,96.469808
1609.0494900747146,95.724439
1610.5662519780685,94.609896
1612.0828145585986,94.57029899999999
1613.5991778555785,93.456718
1615.115341908305,92.68116500000001
1616.6313067560297,92.024967
1618.1470724380229,91.495804
1619.6626389935195,91.496471
1621.1780064617635,90.188055
1622.6931748819766,89.721328
1624.208144293377,89.470788
1625.7229147351647,89.210673
1627.2374862465492,88.446718
1628.7518588667003,88.05873600000001
1630.2660326347968,86.97
1631.7800075900086,86.89395
1633.29378377148,86.60224099999999
1634.8073612183637,86.406422
1636.320739969786,86.18925300000001
1637.833920064874,85.45222
1639.3469015427413,84.768996
1640.8596844424928,85.165149
1642.372268803212,84.720393
1643.8846546639904,84.055337
1645.3968420638903,83.651834
1646.9088310419859,83.521776
1648.4206216373132,83.281763
1649.932213888929,82.96592199999999
1651.4436078358517,82.703684
1652.954803517113,82.634917
1654.465800971709,82.4769
1655.9766002386539,82.050833
1657.487201356931,81.624386
1658.99760436552,81.391022
1660.507809303391,81.39988699999999
1662.017816209502,81.18568599999999
1663.52762512281,80.774744
1665.0372360822382,80.83400999999999
1666.5466491267312,80.982801
1668.0558642951944,80.79088
1669.5648816265461,80.488974
1671.073701159675,80.079661
1672.5823229334817,80.191096
1674.0907469868287,79.762928
1675.5989733585955,79.797421
1677.1070020876352,79.427079
1678.6148332127932,79.455096
1680.122466772905,79.49
1681.6299028068029,78.90751
1683.1371413532966,79.067631
1684.6441824512008,79.586561
1686.1510261393037,79.199113
1687.6576724563984,79.03947
1689.1641214412512,78.51275
1690.6703731326377,79.151918
1692.1764275693117,79.10165
1693.6822847900094,78.550597
1695.1879448334805,78.799074
1696.693407738435,78.237563
1698.1986735436008,78.66610399999999
1699.7037422876708,78.411258
1701.2086140093556,78.09633
1702.713288747322,78.30829800000001
1704.2177665402585,78.105716
1705.7220474268192,78.262325
1707.2261314456625,77.910647
1708.7300186354337,77.973831
1710.2337090347696,78.001689
1711.7372026822848,77.90476
1713.2404996166028,77.930333
1714.7435998763174,78.001803
1716.2465035000346,78.00232
1717.7492105263257,77.85866200000001
1719.2517209937714,78.103605
1720.75403494093,78.065068
1722.2561524063647,77.94237199999999
1723.7580734286075,77.994336
1725.2597980461915,78.098458
1726.7613262976488,77.959139
1728.262658221482,77.67707999999999
1729.7637938562018,77.725376
1731.2647332402971,77.829213
1732.765476412249,77.754171
1734.266023410533,77.73451299999999
1735.766374273617,77.849686
1737.2665290399425,78.27697
1738.7664877479592,78.405879
1740.266250436092,78.57452
1741.765817142773,79.011417
1743.2651879064092,80.009148
1744.764362765403,81.199043
1746.2633417581483,81.460815
1747.7621249230258,82.060289
1749.2607122984077,81.638888
1750.759103922657,81.2359
1752.2572998341248,80.39737600000001
1753.7553000711564,79.696195
1755.253104672081,78.824402
1756.7507136752183,79.082702
1758.2481271188844,79.34578900000001
1759.7453450413775,79.608383
1761.2428932711841,79.44219199999999
1762.7397201975657,79.487677
1764.2363517176304,79.529343
1765.7327878696506,79.440772
1767.2290286918678,79.567448
1768.7250742225374,79.512028
1770.2209244998796,80.090923
1771.716579562128,79.852879
1773.2120394474805,79.840854
1774.7073041941494,79.641869
1776.2023738403243,80.237745
1777.697248424191,80.325313
1779.191927983913,79.867902
1780.6864125576635,79.883278
1782.1807021835887,79.985579
1783.6747968998307,80.179907
1785.168696744519,80.53831699999999
1786.6624017557872,80.721536
1788.1559119717338,80.741089
1789.6492274304753,80.637533
1791.1423481700976,80.842345
1792.6352742286779,80.695377
1794.1280056442974,80.8859
1795.6205424550162,81.226208
1797.1128846988897,81.159347
1798.6050324139517,81.333575
1800.0969856382492,81.185664
1801.5887444097941,81.119283
1803.0803087666072,81.224954
1804.571678746688,81.29727799999999
1806.0628543880305,81.429513
1807.5538357286173,81.771737
1809.0446228064254,81.84159700000001
1810.5352156594151,82.088701
1812.0256143255463,82.137166
1813.515818842753,82.313198
1815.0058292489825,82.605299
1816.495645582143,83.054605
1817.9852678801635,83.40596299999999
1819.4746961809399,83.38348500000001
1820.9639305223711,83.973553
1822.4529709423434,85.15716700000002
1823.9418174787218,85.603393
1825.4304701693839,87.223819
1826.9189290521767,87.952499
1828.407194164948,89.82688
1829.8952655455316,90.66603800000001
1831.383143231758,90.916627
1832.8708272614394,90.819255
1834.35831767238,90.382825
1835.8456145023795,89.88458800000001
1837.3327177892245,89.351636
1838.819627570684,88.653982
1840.306343884536,87.098413
1841.7928667685285,86.63834999999999
1843.279196260413,86.3025
1844.7653323979243,85.62613499999999
1846.2512752187924,84.665523
1847.7370247607303,83.591802
1849.2225810614552,83.582643
1850.7079441586498,83.66938099999999
1852.1931140900138,82.98307000000001
1853.6780908932253,82.371009
1855.1628746059455,82.105326
1856.6474652658392,81.895524
1858.1318629105501,81.780609
1859.6160675777262,81.691911
1861.1000793049889,81.272082
1862.5838981299603,81.223399
1864.067524090245,81.145687
1865.5509572234555,80.901429
1867.0341975671668,80.567335
1868.517245158974,80.492233
1870.000100036434,80.51282
1871.4827622371213,80.87483
1872.965231798575,80.7378
1874.4475087583432,81.194565
1875.9295931539566,80.777517
1877.4114850229375,80.413093
1878.8931844027902,80.853047
1880.374691331033,81.06483
1881.8560058451442,81.098643
1883.3371279826113,80.12160399999999
1884.8180577809085,80.42520999999999
1886.2987952775015,80.045255
1887.7793405098391,80.396222
1889.2596935153692,79.602039
1890.7398543315228,79.63286
1892.2198229957269,79.66981799999999
1893.6995995453947,79.720477
1895.1791840179314,79.562021
1896.6585764507333,79.467274
1898.137776881188,79.794627
1899.6167853466702,79.440252
